온누리참조은약국,운영,대구광역시 북구 관음중앙로 141-1 (읍내동),,35.94529581,128.5479175,0900~2000,0900~2000,0900~2000,0900~2000,0900~2000,0900~1500,,0900~1400,,053-321-0436,2021-07-19
온누리푸른약국,운영,대구광역시 북구 칠곡중앙대로 508,대구광역시 북구 읍내동 947-4번지(1층일부),35.94059471,128.5504937,0800~1900,0800~1900,0800~1900,0800~1900,0800~1900,0800~1500,,,,053-326-0802,2021-07-19
옵티마소망약국,운영,대구광역시 북구 팔달로 217,대구광역시 북구 노원동2가 280번지(1층),35.88817446,128.5737372,0900~1930,0900~1930,0900~1930,0900~1930,0900~1930,0900~1530,,,,053-352-2562,2021-07-19
용약국,운영,"대구광역시 북구 동북로 168, (산격동)",대구광역시 북구 산격3동 1260-6,35.89909782,128.6108754,0900~2000,0900~2000,0900~2000,0900~2000,0900~2000,0900~1600,0900~2000,0900~2000,"1,2,3,4,5",053-951-0105,2021-07-19
우리들약국,운영,"대구광역시 북구 산격로8길 1 , 1층(산격동)","대구광역시 북구 산격동 1410-7 , 1층(산격동)",35.89377447,128.6053841,0830~2030,0830~2030,0830~2030,0830~2030,0830~2030,0830~1800,,,,053-953-6848,2021-07-19
우리약국,운영,대구광역시 북구 신암로 27 103호(굿모닝메디타워) (칠성동1가),대구광역시 북구 칠성동1가 151-3 103호(굿모닝메디타워),35.87525907,128.6054013,0800~1800,0800~1800,0800~1800,0800~1800,0800~1800,0800~1300,,0800~1300,,053-253-1676,2021-07-19
원대온누리약국,운영,"대구광역시 북구 팔달로 217-1, 1층 (노원동2가)",,35.88824849,128.5740882,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1400,,,,053-352-1112,2021-07-19
유성약국,운영,"대구광역시 북구 동북로 311, (복현동)",대구광역시 북구 복현2동 375-13,35.891978,128.6238488,0900~1830,0900~1830,0900~1830,0900~1830,0900~1830,0900~1230,,,,053-943-3991,2021-07-19
유일약국,운영,대구광역시 북구 대학로 143,대구광역시 북구 산격3동 1291-19번지,35.89661223,128.6134643,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1400,,,,053-942-0061,2021-07-19
유정약국,운영,"대구광역시 북구 학정동로 10, 나동 1층 103호 (국우동, 칠곡그린빌 5,6단지)","대구광역시 북구 국우동 1080 칠곡그린빌 5,6단지 나동 103호",35.94473443,128.5670289,0900~1830,0900~1830,0900~1830,0900~1830,0900~1830,0900~1400,,,,053-326-0246,2021-07-19
유한약국,운영,"대구광역시 북구 침산남로19길 10, 113호(침산동,현대그린상가)",대구광역시 북구 침산3동 363-6번지 현대그린상가113호,35.89012531,128.5870468,0900~2000,0900~2000,0900~2000,0900~2000,0900~2000,0900~2000,,0900~2000,,053-355-7323,2021-07-19
윤성약국,운영,대구광역시 북구 학정로 415,대구광역시 북구 동천동 912-3번지(메가타운 105호),35.94183864,128.5629824,0900~1830,0900~1830,0900~1830,0900~1830,0900~1830,0900~1400,,,,053-327-3277,2021-07-19
은혜온누리약국,운영,"대구광역시 북구 학정로 419, 1층 (동천동)",대구광역시 북구 동천동 912-2번지(1층일부),35.94207887,128.5630802,0900~2000,0900~2000,0900~2000,0900~2000,0900~2000,0900~1700,,0900~1300,,053-322-5633,2021-07-19
이레약국,운영,"대구광역시 북구 복현로 88, (복현동)",대구광역시 북구 복현2동 183-3번지,35.8993473,128.6223292,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1500,,,,053-381-1002,2021-07-19
인덕약국,운영,"대구광역시 북구 팔거천동로 36, 1층일부 (구암동)",대구광역시 북구 구암동 656-9번지(1층일부),35.92796717,128.5526385,0840~2000,0840~2000,0840~2000,0840~2000,0840~2000,0840~1600,0840~1300,,"2,3,4,5",053-323-5044,2021-07-19
인화약국,운영,"대구광역시 북구 매전로 14 , 1층(매천동)","대구광역시 북구 매천동 678 , 1층(매천동)",35.90849503,128.5435758,0900~2100,0900~2100,0900~2100,0900~2100,0900~2100,0900~2100,1200~2000,,4,053-312-7827,2021-07-19
장수약국,운영,"대구광역시 북구 칠성시장로 14, 1층 (칠성동1가)",대구광역시 북구 칠성동1가 154번지 4호 1층,35.87554872,128.6049276,1000~1700,1000~1700,1000~1700,1000~1700,1000~1700,,,,,053-425-5599,2021-07-19
정약국,운영,"대구광역시 북구 구암로 136, 1층 (구암동)",,35.93161055,128.5556413,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1600,,0900~1300,,053-325-2350,2021-07-19
정약국,운영,"대구광역시 북구 칠성남로36길 6, 1층 (칠성동2가)",,35.8766998,128.5972633,0900~1800,0900~1800,0900~1800,0900~1800,0900~1800,0900~1500,,,,053-422-5628,2021-07-19
정약국,운영,대구광역시 북구 침산남로19길 2 (침산동),대구광역시 북구 침산동 363-7,35.8894265,128.5869152,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1300,,,,053-353-1898,2021-07-19
정은약국,운영,"대구광역시 북구 칠곡중앙대로 223, 1층 (태전동)",,35.9158763,128.5481925,0900~1800,0900~1800,0900~1800,0900~1800,0900~1800,0900~1300,,,,053-311-9330,2021-07-19
종합약국,운영,"대구광역시 북구 연암로 172, (산격동)",대구광역시 북구 산격1동 749-18번지,35.89969478,128.5964062,0830~1830,0830~1830,0830~1830,0830~1830,0830~1830,0830~1430,,0900~1300,,053-941-8637,2021-07-19
즐거운약국,운영,"대구광역시 북구 팔달로 149, 1층 (노원동3가)",,35.88936874,128.5664293,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1600,,,,053-357-0020,2021-07-19
지성한약국,운영,"대구광역시 북구 칠곡중앙대로95길 25, 1층 (관음동)",,35.93880673,128.5466297,0900~1800,0900~1800,0900~1800,0900~1800,0900~1800,,,,,053-000-0000,2021-07-19
진성한약국,운영,"대구광역시 북구 학정로 430, 103호 (구암동)",,35.94299952,128.5640564,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1600,,,,053-323-9223,2021-07-19
진약국,운영,"대구광역시 북구 동천로23길 30-23, 1층 106호 (동천동)",,35.94398793,128.5570677,0930~1830,0930~1300,0930~1830,0930~1300,0930~1830,0930~1300,,,,053-311-7535,2021-07-19
참대학약국,운영,"대구광역시 북구 팔거천동로 388, B동 1층 (동호동)",,35.95857215,128.5609482,0830~1730,0830~1730,0830~1730,0830~1730,0830~1730,,,,,053-582-1223,2021-07-19
참사랑약국,운영,"대구광역시 북구 연암로 135-2, 1층 (산격동)",,35.8967806,128.5949744,0900~1930,0900~1900,0900~1930,0900~1930,0900~1930,0900~1300,,0900~1300,,053-939-7377,2021-07-19
참약국,운영,"대구광역시 북구 학정로 429, 로데오프라자 1층 103호 (동천동)",대구광역시 북구 동천동 896-5 (103호),35.94307396,128.5633392,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1400,,,,053-313-0391,2021-07-19
참조은약국,운영,"대구광역시 북구 연암로 184, 1층 (산격동)",,35.90137619,128.5964832,0830~1810,0830~1810,0830~1810,0830~1810,0830~1810,0830~1310,,,,053-951-5328,2021-07-19
체리약국,운영,"대구광역시 북구 복현로 50, 112동 2층 208-1호 (복현동, 복현블루밍브라운스톤 명문세가아파트)",대구광역시 북구 복현동 234-5 복현블루밍브라운스톤 명문세가아파트,35.89885605,128.6221663,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1600,,,,053-944-0172,2021-07-19
초록약국,운영,"대구광역시 북구 학정로 416, 2층 (구암동)",,35.94179543,128.5638105,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1600,,0900~1300,,053-326-9336,2021-07-19
칠곡강남약국,운영,"대구광역시 북구 칠곡중앙대로 385-1, 1층일부 (태전동)",대구광역시 북구 태전동 961-19(1층일부),35.93015653,128.5477164,0900~1930,0900~1930,0900~1930,0900~1930,0900~1930,0900~1330,,,,053-322-0966,2021-07-19
칠곡경북약국,운영,"대구광역시 북구 칠곡중앙대로 386-1, (태전동)",대구광역시 북구 태전동 1003-3,35.93015783,128.5483148,0900~2000,0900~2000,0900~2000,0900~2000,0900~2000,0900~1800,0900~1800,0900~1800,4,053-322-8998,2021-07-19
칠곡대학약국,운영,대구광역시 북구 구암로15길 26 (읍내동),,35.93474277,128.5497859,0830~1730,0830~1730,0830~1730,0830~1730,0830~1730,0830~1330,,,,053-322-2333,2021-07-19
칠곡동아약국,운영,"대구광역시 북구 구암로15길 8, 1층 (읍내동)",,35.93323194,128.5495481,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1500,,,,053-324-8784,2021-07-19
칠곡두산약국,운영,대구광역시 북구 호국로 807-15,대구광역시 북구 학정동 469번지 1호,35.95680714,128.56611,0830~1800,0830~1800,0830~1800,0830~1800,0830~1800,,,,,053-326-5700,2021-07-19
칠곡별약국,운영,"대구광역시 북구 팔거천동로 222, 동천 메디빌 빌딩 1층 101호 (동천동)",,35.94365033,128.5586391,0900~2000,0900~2000,0900~2000,0900~2000,0900~2000,0900~1300,,,,053-323-4568,2021-07-19
칠곡사랑약국,운영,대구광역시 북구 대천로 94,대구광역시 북구 동천동 934-5번지,35.93663728,128.5593786,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1400,,,,053-311-8025,2021-07-19
칠곡우리약국,운영,대구광역시 북구 동암로 6,대구광역시 북구 읍내동 803-2번지,35.94681953,128.5521845,0900~2030,0900~2030,0900~2030,0900~2030,0900~2030,0900~1300,,,,053-323-9954,2021-07-19
칠곡제일약국,운영,"대구광역시 북구 칠곡중앙대로 394, 1층일부 (태전동)",대구광역시 북구 태전동 995-10번지,35.93084943,128.5484213,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1300,1000~1800,,1,053-326-0661,2021-07-19
칠곡종합약국,운영,"대구광역시 북구 구암로15길 29, (읍내동)",대구광역시 북구 읍내동 1341-8번지,35.93516781,128.5495992,0830~1730,0830~1730,0830~1730,0830~1730,0830~1730,0830~1300,,,,053-326-2292,2021-07-19
칠곡푸른약국,운영,대구광역시 북구 칠곡중앙대로 427,대구광역시 북구 관음동 1378-4,35.93390738,128.5483289,0900~1830,0900~1830,0900~1830,0900~1830,0900~1830,0900~1300,,,,053-327-0775,2021-07-19
칠성약국,운영,"대구광역시 북구 칠성시장로 10, 102~104호 (칠성동1가)",,35.87532371,128.6050956,0730~1930,0730~1930,0730~1930,0730~1930,0730~1930,0730~1930,0730~1930,,"1,2,3,4,5",053-801-2253,2021-07-19
침산미소약국,운영,"대구광역시 북구 침산로 168, 1층 108,109호 (침산동)",,35.89119195,128.5906119,0900~2030,0900~2030,0900~2030,0900~2030,0900~2030,0900~1400,0900~1300,,"1,2,3,4,5",053-352-2122,2021-07-19
침산제일약국,운영,대구광역시 북구 침산로 128,대구광역시 북구 침산동 248-5,35.88767296,128.5918397,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1400,,,,053-354-0950,2021-07-19
태약국,운영,"대구광역시 북구 학정로 439, 칠곡메가타운 3층 303호 (동천동)",,35.94392803,128.5633388,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1300,,0900~1300,,053-327-0011,2021-07-19
태전제일약국,운영,대구광역시 북구 칠곡중앙대로 302,대구광역시 북구 태전동 422-16번지,35.92260417,128.5471604,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1400,,,,053-312-3525,2021-07-19
튼튼약국,운영,대구광역시 북구 학정로106길 10,대구광역시 북구 학정동 936-1번지,35.9517224,128.5665683,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1200,,0900~1200,,053-243-3738,2021-07-19
팔공약국,운영,대구광역시 북구 구암로 137 (동천동),대구광역시 북구 동천동 878-1,35.93204021,128.5559181,0830~2100,0830~2100,0830~2100,0830~2100,0830~2100,0830~2100,0930~2100,,3,053-325-8030,2021-07-19
팔달온누리약국,운영,"대구광역시 북구 팔달로 163, 1층 (노원동3가)",,35.88907997,128.5678411,0900~1930,0900~1930,0900~1930,0900~1930,0900~1930,0900~1700,0930~1300,0900~1300,"1,2,3,4,5",053-356-8887,2021-07-19
편안약국,운영,"대구광역시 북구 칠곡중앙대로 393, 3층 (태전동)",,35.93090054,128.547814,0830~1900,0830~1900,0830~1900,0830~1900,0830~1900,0830~1400,,,,053-261-7901,2021-07-19
편한약국,운영,대구광역시 북구 원대로 42,대구광역시 북구 고성동2가 116-2번지(1층일부),35.88112971,128.5809903,0900~1830,0900~1830,0900~1830,0900~1830,0900~1830,0900~1300,,,,053-341-0405,2021-07-19
푸른동변약국,운영,대구광역시 북구 동변로 91,대구광역시 북구 동변동 669-4번지(1층일부),35.92102351,128.6031204,0900~1940,0900~1940,0900~1940,0900~1940,0900~1940,0900~1500,,,,053-959-5669,2021-07-19
프라임약국,운영,"대구광역시 북구 침산로 138, (침산동)",대구광역시 북구 침산동 285-5,35.88880707,128.5918709,0900~2000,0900~2000,0900~2000,0900~2000,0900~2000,0900~1800,,,,053-341-7731,2021-07-19
프라자약국,운영,"대구광역시 북구 칠성남로 226, (칠성동1가)",대구광역시 북구 칠성동2가 157-1,35.87591274,128.6048619,0700~1900,0700~1900,0700~1900,0700~1900,0700~1900,0700~1900,,,,053-426-5640,2021-07-19
플러스약국,운영,"대구광역시 북구 칠성로 59, 1층 (칠성동2가)",대구광역시 북구 칠성동2가 350-4번지,35.87947539,128.5959809,0830~1930,0830~1930,0830~1930,0830~1930,0830~1930,0830~1500,,,,053-422-4705,2021-07-19
하나온누리약국,운영,"대구광역시 북구 동북로 163, 201/212(산격동,대우아파트)",대구광역시 북구 산격2동 500-1(대우아파트201/212),35.89950859,128.6110875,0900~1830,0900~1830,0900~1830,0900~1830,0900~1830,0900~1300,,,,053-383-8766,2021-07-19
하늘약국,운영,대구광역시 북구 구리로34길 49,대구광역시 북구 국우동 1114-9번지,35.94711808,128.5771385,1100~2100,,1100~2100,,1100~2100,1100~2100,,,,053-290-7941,2021-07-19
하약국,운영,"대구광역시 북구 검단로 114, (검단동)",대구광역시 북구 검단동 936-9,35.90674827,128.620131,0930~1930,0930~1930,0930~1930,0930~1930,0930~1930,0930~1700,,,,053-383-7388,2021-07-19
한국약국,운영,"대구광역시 북구 칠성시장로 26, 1층 (칠성동1가)",,35.87656655,128.6043009,0900~1800,0900~1800,0900~1800,0900~1800,0900~1800,0900~1800,,,,053-424-3213,2021-07-19
한성약국,운영,대구광역시 북구 칠곡중앙대로 461,대구광역시 북구 관음동 1386-12 (1층),35.93701195,128.548806,0900~1800,0900~1800,0900~1800,0900~1800,0900~1800,0900~1230,,,,053-324-4884,2021-07-19
한솔약국,운영,"대구광역시 북구 칠곡중앙대로 428, (읍내동)",대구광역시 북구 읍내동 1343-2번지,35.93381031,128.5489312,0900~1800,0900~1800,0900~1800,0900~1800,0900~1800,0900~1300,,,,053-325-2888,2021-07-19
한양온누리약국,운영,대구광역시 북구 구암로 17,대구광역시 북구 관음동 1370 한양수정아파트상가107호,35.93411722,128.5435063,0800~2100,0800~2000,0800~1900,0800~2000,0800~2000,0900~1800,0900~1300,0900~1800,"1,2,3,4,5",053-322-2481,2021-07-19
한우리약국,운영,"대구광역시 북구 침산로 144, (침산동)",대구광역시 북구 침산2동 285-4번지,35.88925879,128.5915123,0900~2030,0900~2030,0900~2030,0900~2030,0900~2030,0900~1300,,,,053-355-0023,2021-07-19
해뜨는약국,운영,"대구광역시 북구 동천로 121, 1층 (동천동)",,35.94236998,128.5603604,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1300,,0900~1300,,053-322-9954,2021-07-19
해맑은약국,운영,대구광역시 북구 학정로 431,대구광역시 북구 동천동 896-4,35.9432998,128.5631575,0830~1800,0830~1830,0830~1830,0830~1800,0830~1830,0830~1300,,,,053-321-6636,2021-07-19
해민약국,운영,"대구광역시 북구 대천로 88, 1층 (동천동)",,35.93671744,128.5587423,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1300,,,,053-323-6767,2021-07-19
해오름약국,운영,"대구광역시 북구 중앙대로 528, 1층 (칠성동2가)",,35.87806396,128.5954951,0830~1830,0830~1830,0830~1830,0830~1830,0830~1830,0830~1330,,,,053-422-0307,2021-07-19
햇빛약국,운영,"대구광역시 북구 중앙대로 543, Homeplus 대구칠성점 1층 (칠성동2가)",,35.88148139,128.5957637,1000~2100,1000~2100,1000~2100,1000~2100,1000~2100,1000~2100,1000~2100,1000~2100,"1,3,5",053-357-3993,2021-07-19
행복한약국,운영,대구광역시 북구 침산남로 155,대구광역시 북구 침산2동 222-4번지,35.8881466,128.5928193,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0830~1400,,,,053-352-4439,2021-07-19
현대약국,운영,대구광역시 북구 대현로 99,대구광역시 북구 대현1동 155-7,35.88255169,128.6099149,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1500,,,,053-952-8513,2021-07-19
형우당약국,운영,"대구광역시 북구 팔달로 189, 1층일부 (노원동2가)",대구광역시 북구 노원2가 376-2번지 노원우체국에서 만평네거리방향 70미터,35.88858018,128.5707094,0830~2230,0830~2230,0830~2230,0830~2230,0830~2230,0830~2300,0900~2300,0900~2230,"1,2,3,4,5",053-358-9696,2021-07-19
혜인약국,운영,대구광역시 북구 산격로 50,대구광역시 북구 산격3동 1408-39,35.89509827,128.6053933,0900~2100,0900~2100,0900~2100,0900~1900,0900~2100,0900~1700,0900~1700,,1,053-959-4805,2021-07-19
홍약국,운영,대구광역시 북구 침산남로 138,대구광역시 북구 침산동 260-11번지,35.88812069,128.5906926,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1600,,0900~1300,,053-341-8028,2021-07-19
홍익약국,운영,대구광역시 북구 학정로 50,대구광역시 북구 태전2동 1112,35.91320538,128.548134,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1330,,,,053-656-6689,2021-07-19
화성센트럴약국,운영,"대구광역시 북구 대천로 100, 213동 106호 (동천동, 화성센트럴파크)",,35.93644521,128.5614004,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1400,,,,053-321-9397,2021-07-19
화인탑약국,운영,"대구광역시 북구 옥산로 95, 화인탑펠리스 109호 (칠성동2가)",,35.88464314,128.5859275,0900~1930,0900~1930,0900~1930,0900~1930,0900~1930,0900~1330,,,,053-354-7707,2021-07-19
화창한약국,운영,대구광역시 북구 산격로8길 35-1 (산격동),,35.89372265,128.6092548,1000~1701,1000~1701,1000~1701,1000~1701,1000~1701,,,,,053-268-3929,2021-07-19
효민약국,운영,대구광역시 북구 태전로 3 (태전동),대구광역시 북구 태전동 206-2,35.92071729,128.5458269,0830~1930,0830~1930,0830~1930,0830~1930,0830~1930,0830~1800,,,,053-311-7097,2021-07-19
효성약국,운영,"대구광역시 북구 칠곡중앙대로 537, 1층 (읍내동)",,35.94364814,128.5504607,0900~1900,0900~1900,0900~1900,0900~1900,0900~1900,0900~1300,,,,053-321-3030,2021-07-19
희망약국,운영,"대구광역시 북구 태전로1길 26 , 1층(태전동)","대구광역시 북구 태전동 204-36 , 1층(태전동)",35.92013225,128.5434475,0900~1930,0900~1930,0900~1930,0900~1930,0900~1930,0900~1300,,,,053-311-2488,2021-07-19
희약국,운영,대구광역시 북구 한강로4길 9,대구광역시 북구 사수동 953,35.89607917,128.5145525,0900~1930,0900~1930,0900~1930,0900~1930,0900~1930,0900~1600,,,,053-325-1685,2021-07-19
힐링약국,운영,대구광역시 북구 한강로6길 14-1 1층 103호,대구광역시 북구 사수동 955 1층 103호,35.89608834,128.5149691,0900~1830,0900~1830,0900~1830,0900~1830,0900~1830,0900~1530,,,,053-321-7275,2021-07-19
