꽃보라동산,관광지,,대구광역시 북구 산격동 1500-6,35.889576,128.601059,10000,화장실+벤치+벚꽃길,,,,,,2017-03-14,3000,50,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2021-01-11
운암지수변공원,관광지,,대구광역시 북구 구암동 349,35.932633,128.567671,17962,화장실+데크로드+분수대+생활공원+유아숲체험원,,,,,,2017-03-14,10000,50,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2021-01-11
팔달대교 야경,관광지,,대구광역시 북구 팔달동 524-4,35.895353,128.550766,10000,해당없음,,,,,,2017-03-14,1000,0,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2021-01-11
금호강하중도,관광지,,대구광역시 북구 노곡동 673,35.900092,128.559326,223000,화장실+주차장,,,,,,2017-03-14,50000,2000,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2021-01-11
경북대학교 캠퍼스,관광지,대구광역시 북구 대학로80,대구광역시 북구 산격동 1370-1,35.88909849,128.6143217,1317639,화장실+주차장+휴게시설,,,,,,2017-03-14,50000,5000,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2021-01-11
함지공원,관광지,대구광역시 북구 동암로38길 9,대구광역시 북구 구암동 775-6,35.9424608,128.570482,44385,화장실+주차장+음악공원시설+물놀이시설+휴게시설,,,,,,2017-03-14,10000,100,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2021-01-11
구암서원,관광지,대구광역시 북구 연암공원로17길 20,대구광역시 북구 산격동 산79-1,35.89881592,128.5989989,65000,화장실+주차장+관광안내시설+휴게시설,,,,,,2017-03-14,500,30,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2021-01-11
침산정,관광지,대구광역시 북구 침산남로9길 118,대구광역시 북구 침산동 1168-3,35.897221,128.5848591,291080,화장실+주차장+휴게시설,,,,,,2017-03-14,500,50,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2021-01-11
