일반음식점,조은국수,대구광역시 북구 태암남로1길 11  1층 (태전동),대구광역시 북구 태전동 1051-15 ,2021-07-14
일반음식점,동보성,대구광역시 북구 유통단지로 80 (산격동 외1필지(2층)),대구광역시 북구 산격동 1674 외1필지(2층) ,2021-07-14
일반음식점,둥지,대구광역시 북구 팔달로35길 74-1 (노원동2가),대구광역시 북구 노원동2가 209-3 ,2021-07-14
일반음식점,칠성로막창,대구광역시 북구 칠성로 41-1  1층 (칠성동2가),대구광역시 북구 칠성동2가 348-16 ,2021-07-14
일반음식점,또오시락,대구광역시 북구 대학로 129 (산격동),대구광역시 북구 산격동 1279-21 ,2021-07-14
일반음식점,참숯황제바베큐,대구광역시 북구 칠곡중앙대로75길 6-4 (태전동),대구광역시 북구 태전동 961-10 ,2021-07-14
일반음식점,스테이(stay),대구광역시 북구 호국로43길 28-4 (서변동),대구광역시 북구 서변동 1746-3 ,2021-07-14
일반음식점,자담치킨사수점,대구광역시 북구 내곡로 75  1층 102호 (사수동),대구광역시 북구 사수동 795 ,2021-07-14
휴게음식점,벤자민푸드(Benjamin food),대구광역시 북구 대현로14길 24  1층 (대현동),대구광역시 북구 대현동 422-30 ,2021-07-14
일반음식점,전통손칼국수,대구광역시 북구 팔달로41길 11 (노원동2가),대구광역시 북구 노원동2가 345-1 ,2021-07-14
휴게음식점,커피수(Coffee Soo),대구광역시 북구 학정동로 56  1층 (학정동),대구광역시 북구 학정동 966-6 ,2021-07-14
일반음식점,금호대목련차이나,대구광역시 북구 한강로8길 3  1층 (금호동),대구광역시 북구 금호동 763 ,2021-07-14
일반음식점,오름,대구광역시 북구 원대로25길 6  1층 (노원동1가),대구광역시 북구 노원동1가 9-2 ,2021-07-14
일반음식점,질마당머릿고기(태전점),대구광역시 북구 칠곡중앙대로북53길 25-2 (태전동),대구광역시 북구 태전동 203-8 ,2021-07-14
일반음식점,일선식당,대구광역시 북구 침산로 272 (침산동),대구광역시 북구 침산동 673-2 ,2021-07-14
일반음식점,지니식당,대구광역시 북구 침산남로19길 10  현대그린상가 1층 107호 (침산동),대구광역시 북구 침산동 363-6 현대그린상가 ,2021-07-14
일반음식점,대봉족침산점,대구광역시 북구 고성북로10길 8-2  1  2층 (고성동3가),대구광역시 북구 고성동3가 5-26 ,2021-07-14
일반음식점,막창도둑,대구광역시 북구 서변로 31 (서변동),대구광역시 북구 서변동 1759-8 ,2021-07-14
일반음식점,케이피푸드밸리,대구광역시 북구 칠곡중앙대로75길 24  1층 (태전동),대구광역시 북구 태전동 951-7 ,2021-07-14
일반음식점,슈가조스,대구광역시 북구 대학로 59  지하1층 (산격동),대구광역시 북구 산격동 1416-14 ,2021-07-14
유흥주점영업,나성회관,대구광역시 북구 신암로 57 (대현동),대구광역시 북구 대현동 322-15 ,2021-07-14
일반음식점,청국장구수한가,대구광역시 북구 동암로37길 8  1층 (국우동),대구광역시 북구 국우동 1094-11 ,2021-07-14
일반음식점,술주까밥주까,대구광역시 북구 팔거천동로 12-1  1층 (구암동),대구광역시 북구 구암동 666-2 ,2021-07-14
일반음식점,숯갈,대구광역시 북구 구암로 59  1층 107호 (관음동),대구광역시 북구 관음동 1372-2 ,2021-07-14
일반음식점,짜짜글이,대구광역시 북구 구암로17길 10  1층 (읍내동),대구광역시 북구 읍내동 1373-5 ,2021-07-14
제과점영업,대백마트동변점베이커리,대구광역시 북구 동변로 88 (동변동  외1필지),대구광역시 북구 동변동 497 ,2021-07-14
휴게음식점,매스커피경북대점,대구광역시 북구 대학로 81  1층 (산격동),대구광역시 북구 산격동 1338-5 ,2021-07-14
일반음식점,수정실내포장,대구광역시 북구 연암로 88-4 (산격동),대구광역시 북구 산격동 956-3 ,2021-07-14
일반음식점,원할머니보쌈대구칠곡점,대구광역시 북구 동천로 128-17  1층 (동천동),대구광역시 북구 동천동 898-5 (1층) ,2021-07-14
유흥주점영업,홍콩유흥주점,대구광역시 북구 대학로 지하 140 (복현동),대구광역시 북구 복현동 402-6 ,2021-07-14
일반음식점,서가네국수,대구광역시 북구 팔달로17길 12-1 (노원동3가),대구광역시 북구 노원동3가 677 ,2021-07-14
일반음식점,원조할매국밥,대구광역시 북구 구암로 203-1 (구암동),대구광역시 북구 구암동 792-11 ,2021-07-14
일반음식점,부자집식당,대구광역시 북구 구리로 12  1층 (학정동),대구광역시 북구 학정동 872-1 ,2021-07-14
일반음식점,돈애반해침산칠성점,대구광역시 북구 호암로 6 (칠성동2가),대구광역시 북구 칠성동2가 42-9 ,2021-07-14
일반음식점,괴산묵은지삼겹살,대구광역시 북구 대동로 8 (산격동),대구광역시 북구 산격동 1241-12 ,2021-07-14
일반음식점,신참떡볶이대구금호점,대구광역시 북구 내곡로 38-2  1층 101호 (사수동  중앙프라자),대구광역시 북구 사수동 826 ,2021-07-14
일반음식점,파파쿡스김밥,대구광역시 북구 서변로 111 (서변동),대구광역시 북구 서변동 1732-8 ,2021-07-14
일반음식점,만남의장,대구광역시 북구 태전로 15  가동 1층 106호 (태전동),대구광역시 북구 태전동 156-1 ,2021-07-14
일반음식점,자메이카,대구광역시 북구 동북로49길 9  1동 1층 4호 (복현동  복현시영아파트 상가),대구광역시 북구 복현동 201-3 ,2021-07-14
일반음식점,콰이어트타임인어시티(Quiet time in a city),대구광역시 북구 대구체육관로12길 17 (산격동),대구광역시 북구 산격동 1433-11 ,2021-07-14
일반음식점,날마다행복,대구광역시 북구 관음중앙로 40  1층 (관음동),대구광역시 북구 관음동 1360 ,2021-07-14
유흥주점영업,미팅,대구광역시 북구 경진로1길 3 (복현동),대구광역시 북구 복현동 403-5 ,2021-07-14
일반음식점,골목찜,대구광역시 북구 칠곡중앙대로86길 32-19  1층 (읍내동),대구광역시 북구 읍내동 1377-7 ,2021-07-14
휴게음식점,춤추는찹쌀꽈배기스마일왕만두,대구광역시 북구 연경지묘로 2  1층 113호 (연경동),대구광역시 북구 연경동 962-3 ,2021-07-14
휴게음식점,씨유구암점,대구광역시 북구 학정로 440  1층 104호 (구암동),대구광역시 북구 구암동 765-2 ,2021-07-14
휴게음식점,씨유칠곡한서타운점,대구광역시 북구 동암로7길 39  상가113동 110호 (읍내동  칠곡한서타운),대구광역시 북구 읍내동 1234-7 칠곡한서타운 ,2021-07-14
제과점영업,롤링핀대구칠곡점,대구광역시 북구 팔거천동로 222  1층 102호 (동천동  메디빌 빌딩),대구광역시 북구 동천동 892-3 ,2021-07-14
휴게음식점,바비랑커피,대구광역시 북구 태전로 15  다동 124호 (태전동),대구광역시 북구 태전동 156-1 다동 124호,2021-07-14
일반음식점,만육식당,대구광역시 북구 학남로1길 30  A동 1층 (학정동),대구광역시 북구 학정동 938-19 ,2021-07-14
일반음식점,소노야,대구광역시 북구 태평로 161 (칠성동2가  대구역구내),대구광역시 북구 칠성동2가 302-155 대구역구내 ,2021-07-14
일반음식점,경미순대,대구광역시 북구 매천로25길 4  1층 101호 (매천동),대구광역시 북구 매천동 199 ,2021-07-14
일반음식점,신참떡볶이 명성푸르지오점,대구광역시 북구 침산로 153  103동 B6호 (침산동  명성푸르지오),대구광역시 북구 침산동 269-10 ,2021-07-14
일반음식점,장군찜닭,대구광역시 북구 영송로 58-1 (태전동),대구광역시 북구 태전동 943-8 ,2021-07-14
휴게음식점,지에스(GS)대구영진점,대구광역시 북구 복현로 33-3  1층 (복현동),대구광역시 북구 복현동 335-1 ,2021-07-14
일반음식점,이가네해장국,대구광역시 북구 학남로3길 32-1  1층 (학정동),대구광역시 북구 학정동 935-8 ,2021-07-14
휴게음식점,윤옥연할매떡볶이가맹2호점,대구광역시 북구 학정로 415  메가타운 1층 103호 (동천동),대구광역시 북구 동천동 912-3 메가타운 ,2021-07-14
일반음식점,매일장터식당,대구광역시 북구 복현로 50 (복현동),대구광역시 북구 복현동 241-1 ,2021-07-14
휴게음식점,GP카페,대구광역시 북구 대학로 80  1층 (산격동  외35필지),대구광역시 북구 산격동 1370-1 (1층)외35필지 ,2021-07-14
일반음식점,등나무식당,대구광역시 북구 칠성남로30길 16 (칠성동2가),대구광역시 북구 칠성동2가 302-122 ,2021-07-14
일반음식점,7성급 푸드랩 경북대점,대구광역시 북구 대현로 43 (대현동),대구광역시 북구 대현동 227-23 ,2021-07-14
일반음식점,영신수산,대구광역시 북구 학남로1길 22  1층 (학정동),대구광역시 북구 학정동 938-13 ,2021-07-14
일반음식점,토토루치킨,대구광역시 북구 대현로20길 30 (대현동 동대구시장 104호),대구광역시 북구 대현동 390 동대구시장 104호 ,2021-07-14
일반음식점,대성구내식당,대구광역시 북구 침산로 56 (칠성동2가),대구광역시 북구 칠성동2가 67-1 외 2필지 ,2021-07-14
휴게음식점,지에스(GS)25대구구암점,대구광역시 북구 구암로 292  강북근린상가 101 102 103호 (구암동),대구광역시 북구 구암동 816-1 강북근린상가 ,2021-07-14
일반음식점,맘스터치대현점,대구광역시 북구 경대로7길 36 (대현동),대구광역시 북구 대현동 119-9 ,2021-07-14
일반음식점,엑스코카페엠,대구광역시 북구 유통단지로 110  1층 (산격동),대구광역시 북구 산격동 1706 ,2021-07-14
일반음식점,첫눈에찜한닭,대구광역시 북구 대현로19길 29 (대현동),대구광역시 북구 대현동 119-4 ,2021-07-14
일반음식점,군자왕소금구이,대구광역시 북구 칠성로 41 (칠성동2가),대구광역시 북구 칠성동2가 348-3 ,2021-07-14
일반음식점,황제충무김밥복현점,대구광역시 북구 검단로 8  롯데마트 1층 (복현동),대구광역시 북구 복현동 539-123 롯데마트 ,2021-07-14
일반음식점,유송오리마을,대구광역시 북구 노곡로8길 2 (노곡동),대구광역시 북구 노곡동 225 ,2021-07-14
휴게음식점,코코반대현점,대구광역시 북구 대현남로6길 25  다동 1층 (대현동),대구광역시 북구 대현동 281-14 ,2021-07-14
일반음식점,배성병원장례식장구내식당,대구광역시 북구 검단로 140 (검단동 (나동)),대구광역시 북구 검단동 986-2 (나동) ,2021-07-14
일반음식점,장터숯불갈비,대구광역시 북구 공평로 135 (칠성동2가),대구광역시 북구 칠성동2가 302-95 ,2021-07-14
일반음식점,다이닝폴,대구광역시 북구 동천로 135-5  2층 202호 (동천동),대구광역시 북구 동천동 901-1 2층 202호,2021-07-14
일반음식점,예촌,대구광역시 북구 관음중앙로 134 (관음동),대구광역시 북구 관음동 1275-15 ,2021-07-14
휴게음식점,카페엘림,대구광역시 북구 신천동로 664  지하1층 (대현동),대구광역시 북구 대현동 502-5 ,2021-07-14
휴게음식점,스톡홀름샐러드,대구광역시 북구 대현로19길 80  1층 (대현동),대구광역시 북구 대현동 24-8 ,2021-07-14
휴게음식점,제일다방,대구광역시 북구 팔달로 179 (노원동2가),대구광역시 북구 노원동2가 382-3 ,2021-07-14
휴게음식점,리미스(RIMI'S),대구광역시 북구 대천로17길 18  1층 (동천동),대구광역시 북구 동천동 920-8 ,2021-07-14
휴게음식점,나의계절 봄,대구광역시 북구 매전로 50  1층 (태전동),대구광역시 북구 태전동 1143 ,2021-07-14
일반음식점,신 로제 떡볶이,대구광역시 북구 팔거천동로4길 3-6  1층 (구암동),대구광역시 북구 구암동 664 ,2021-07-14
유흥주점영업,파트너노래방식주점,대구광역시 북구 칠곡중앙대로 205 (태전동 (2호)),대구광역시 북구 태전동 789-5 (2호) ,2021-07-14
일반음식점,대륙식당,대구광역시 북구 노원로 64 (노원동3가),대구광역시 북구 노원동3가 1012-1 ,2021-07-14
일반음식점,찜,대구광역시 북구 대학로 61 (산격동 외 1필지),대구광역시 북구 산격동 1416-57 외 1필지 ,2021-07-14
일반음식점,아이러브피자앤치킨(대구칠곡점),대구광역시 북구 대천로17길 17-1  1층 (동천동),대구광역시 북구 동천동 919-6 ,2021-07-14
일반음식점,풀잎채세븐밸리점,대구광역시 북구 동암로 90  C동 2층 201~206호 (동천동  세븐밸리),대구광역시 북구 동천동 894-1 ,2021-07-14
휴게음식점,봄봄강북프라임점,대구광역시 북구 칠곡중앙대로125길 7  제301동 1층 301호 (읍내동  SD 아이프라임 강북),대구광역시 북구 읍내동 1448 SD 아이프라임 강북 ,2021-07-14
일반음식점,지지고(대구보건대점),대구광역시 북구 칠곡중앙대로69길 26 (태전동),대구광역시 북구 태전동 964-11 ,2021-07-14
일반음식점,맘스터치영진전문대점,대구광역시 북구 복현로 31 (복현동),대구광역시 북구 복현동 336-22 ,2021-07-14
일반음식점,유온달포장,대구광역시 북구 동천로23길 6-1  1층 (동천동),대구광역시 북구 동천동 908-6 ,2021-07-14
일반음식점,애프터파스타,대구광역시 북구 침산남로 212  1층 3호 (침산동),대구광역시 북구 침산동 15-15 ,2021-07-14
일반음식점,제논,대구광역시 북구 구암로 264 (구암동),대구광역시 북구 구암동 826-2 ,2021-07-14
일반음식점,미래실내포차,대구광역시 북구 팔달로37길 17  1층 (노원동2가),대구광역시 북구 노원동2가 362 ,2021-07-14
일반음식점,김여사횟집,대구광역시 북구 태전로6길 2  1층 (태전동),대구광역시 북구 태전동 246-9 ,2021-07-14
일반음식점,백년옥,대구광역시 북구 검단로 8-8 (복현동),대구광역시 북구 복현동 539-163 ,2021-07-14
일반음식점,물레방아,대구광역시 북구 구암로50길 1-12 (구암동),대구광역시 북구 구암동 829-7 ,2021-07-14
일반음식점,그레이스,대구광역시 북구 동북로 278  1층 (복현동),대구광역시 북구 복현동 460-4 ,2021-07-14
일반음식점,메밀향기,대구광역시 북구 유통단지로 60 (산격동 섬유제품관B110),대구광역시 북구 산격동 1667 섬유제품관B110 ,2021-07-14
휴게음식점,봉구스밥버거칠곡3지구점,대구광역시 북구 동천로24길 3 (동천동),대구광역시 북구 동천동 909-4 ,2021-07-14
일반음식점,대독장경대북문점,대구광역시 북구 대학로 81 (산격동),대구광역시 북구 산격동 1338-5 ,2021-07-14
휴게음식점,세븐일레븐대구칠곡이편한점,대구광역시 북구 칠곡중앙대로 598  301동 103호 (읍내동  칠곡 e-편한세상),대구광역시 북구 읍내동 491 칠곡 e-편한세상 ,2021-07-14
일반음식점,돈낭자족발&라라샌드,대구광역시 북구 경진로1길 49 (복현동),대구광역시 북구 복현동 428-6 ,2021-07-14
일반음식점,닭치고뒷고기,대구광역시 북구 칠곡중앙대로95길 35-1 (관음동),대구광역시 북구 관음동 1343-6 ,2021-07-14
일반음식점,존막창(칠곡점),대구광역시 북구 팔거천동로4길 31  1층 (구암동),대구광역시 북구 구암동 692-8 ,2021-07-14
일반음식점,유정구이,대구광역시 북구 대현로 64 (대현동),대구광역시 북구 대현동 417-1 ,2021-07-14
일반음식점,긴자투,대구광역시 북구 동암로38길 9-40  2층 (구암동),대구광역시 북구 구암동 778-3 (2층) ,2021-07-14
휴게음식점,배스킨라빈스대구연경점,대구광역시 북구 동화천로 245  1층 107호 (연경동),대구광역시 북구 연경동 960 ,2021-07-14
단란주점,그린노래궁,대구광역시 북구 동천로 128-8 (동천동),대구광역시 북구 동천동 910-1 ,2021-07-14
일반음식점,일품돼지국밥매천시장역점,대구광역시 북구 매전로4길 32  405동 지하1층 505 506호 (매천동  한신더휴웨스턴팰리스),대구광역시 북구 매천동 750 한신더휴웨스턴팰리스 ,2021-07-14
단란주점,오색,대구광역시 북구 동천로 128-9 (동천동),대구광역시 북구 동천동 898-2 ,2021-07-14
일반음식점,곰뚝배기식당,대구광역시 북구 칠성로17길 23 (칠성동2가),대구광역시 북구 칠성동2가 384-3 ,2021-07-14
일반음식점,카페사우스폴,대구광역시 북구 연경중앙로3길 17  연경백조스퀘어 106호 (연경동),대구광역시 북구 연경동 954 ,2021-07-14
일반음식점,행복식당,대구광역시 북구 침산로67길 57 (침산동),대구광역시 북구 침산동 867 ,2021-07-14
휴게음식점,명동신떡볶이,대구광역시 북구 서변로 55-1  1층 (서변동),대구광역시 북구 서변동 1751-15 ,2021-07-14
일반음식점,선비꼬마김밥연경점,대구광역시 북구 연경중앙로 2  1층 101호 (연경동),대구광역시 북구 연경동 1037-2 ,2021-07-14
일반음식점,블라인드멜론테크노점,대구광역시 북구 경대로17길 42 (복현동),대구광역시 북구 복현동 597-22 ,2021-07-14
일반음식점,시선2,대구광역시 북구 옥산로 90-1  2층 (고성동3가),대구광역시 북구 고성동3가 25-8 ,2021-07-14
일반음식점,다래분식,대구광역시 북구 경대로17길 2 (복현동),대구광역시 북구 복현동 618-25 1층 ,2021-07-14
휴게음식점,고성떡볶기,대구광역시 북구 칠성남로 5  1층 (고성동2가),대구광역시 북구 고성동2가 115-1 ,2021-07-14
일반음식점,쉬어가는곳,대구광역시 북구 관음중앙로21길 9  1층 (관음동),대구광역시 북구 관음동 1264-22 ,2021-07-14
일반음식점,이가네한식뷔페,대구광역시 북구 동북로 265  지하1층 (복현동),대구광역시 북구 복현동 340-3 ,2021-07-14
일반음식점,홍천뚝배기,대구광역시 북구 유통단지로13길 46  나동 1층 (산격동),대구광역시 북구 산격동 14-22 ,2021-07-14
일반음식점,남해식당,대구광역시 북구 대현남로2길 46 (대현동),대구광역시 북구 대현동 317-2 ,2021-07-14
제과점영업,파리바게뜨공항교점,대구광역시 북구 복현로 105  105호 (복현동  태왕아너스상가동),대구광역시 북구 복현동 190-1 ,2021-07-14
일반음식점,산호아나고곰장어막창,대구광역시 북구 칠곡중앙대로65길 17 (태전동),대구광역시 북구 태전동 253-1 ,2021-07-14
일반음식점,연분이야기,대구광역시 북구 학정로 63  1층 (태전동),대구광역시 북구 태전동 810-7 (1층) ,2021-07-14
일반음식점,옹고집옛날닭도리탕,대구광역시 북구 동변로15길 9 (동변동),대구광역시 북구 동변동 672-13 ,2021-07-14
유흥주점영업,황제노래방식주점,대구광역시 북구 동북로 264 (복현동),대구광역시 북구 복현동 459-3 ,2021-07-14
일반음식점,해오름횟집,대구광역시 북구 칠곡중앙대로65길 21 (태전동),대구광역시 북구 태전동 253-3 ,2021-07-14
일반음식점,육회한상,대구광역시 북구 매전로 6 (매천동 대영빌딩 1층),대구광역시 북구 매천동 681 대영빌딩 1층 ,2021-07-14
일반음식점,덕림식당,대구광역시 북구 칠곡중앙대로108길 15 (읍내동),대구광역시 북구 읍내동 908-43 ,2021-07-14
위탁급식영업,(재)케이티그룹희망나눔재단 북대구점,대구광역시 북구 고성로 141  지하1층 (고성동3가),대구광역시 북구 고성동3가 103 ,2021-07-14
휴게음식점,공차대구연경점,대구광역시 북구 연경지묘로 2  태왕아너스스퀘어 105 106호 (연경동),대구광역시 북구 연경동 962-3 ,2021-07-14
일반음식점,김밥천국(학정점),대구광역시 북구 학정동로 50 (학정동),대구광역시 북구 학정동 971-1 ,2021-07-14
일반음식점,정막걸리,대구광역시 북구 동북로 199-15 (산격동),대구광역시 북구 산격동 495-14 ,2021-07-14
일반음식점,고려개성손만두전문점,대구광역시 북구 칠곡중앙대로 397  1층 (태전동),대구광역시 북구 태전동 1063-19 ,2021-07-14
일반음식점,웰빙청송식당,대구광역시 북구 칠곡중앙대로105길 34 (관음동),대구광역시 북구 관음동 1286-6 ,2021-07-14
제과점영업,파티쉐이황재,대구광역시 북구 연암로 124 (산격동),대구광역시 북구 산격동 835-19 ,2021-07-14
일반음식점,대감보쌈,대구광역시 북구 산격로 78  1층 (산격동),대구광역시 북구 산격동 1231-8 ,2021-07-14
일반음식점,천하통일식당,대구광역시 북구 3공단로 71 (노원동3가),대구광역시 북구 노원동3가 249-10 ,2021-07-14
일반음식점,강고집무한돼지야,대구광역시 북구 태전로 63  3층 (태전동),대구광역시 북구 태전동 342-1 ,2021-07-14
일반음식점,키토산한우식당,대구광역시 북구 동암로12길 24-10 (동천동),대구광역시 북구 동천동 971-5 ,2021-07-14
일반음식점,북촌화로,대구광역시 북구 동천로 125-10  2층 (동천동),대구광역시 북구 동천동 904-3 ,2021-07-14
휴게음식점,씨유금호힐스테이점,대구광역시 북구 내곡로 90  근린생활시설-1동 1층 상가-2호 (사수동  서희스타힐스테이),대구광역시 북구 사수동 812 서희스타힐스테이 ,2021-07-14
일반음식점,소소한갈비,대구광역시 북구 칠성로 29  D E동 1층 (칠성동2가),대구광역시 북구 칠성동2가 142-13 ,2021-07-14
일반음식점,치킨플러스,대구광역시 북구 매천로25길 11-1 (매천동),대구광역시 북구 매천동 447-8 ,2021-07-14
일반음식점,역전할머니맥주(칠곡3지구점),대구광역시 북구 동천로 125-4 (동천동),대구광역시 북구 동천동 902-1 ,2021-07-14
일반음식점,양기생돼지양념구이,대구광역시 북구 경진로1길 42 (복현동),대구광역시 북구 복현동 424-4 ,2021-07-14
일반음식점,뚱이식당,대구광역시 북구 노원로42길 20 (침산동),대구광역시 북구 침산동 1080 ,2021-07-14
일반음식점,브로피자칠곡점,대구광역시 북구 태암남로11길 31-22  1층 (구암동),대구광역시 북구 구암동 656-4 ,2021-07-14
일반음식점,육회지존,대구광역시 북구 대학로15길 12 (산격동),대구광역시 북구 산격동 1393-19 ,2021-07-14
일반음식점,너로찜한갈비,대구광역시 북구 칠곡중앙대로80길 12  1층 (태전동),대구광역시 북구 태전동 1006-5 ,2021-07-14
일반음식점,홍화루,대구광역시 북구 산격로13길 7-2  1층 (산격동),대구광역시 북구 산격동 1223-2 ,2021-07-14
일반음식점,김천식당,대구광역시 북구 팔달로35길 8 (노원동2가),대구광역시 북구 노원동2가 383-1 ,2021-07-14
일반음식점,가야성,대구광역시 북구 동천로23길 18-16  1층 (동천동),대구광역시 북구 동천동 907-5 ,2021-07-14
일반음식점,일광식당,대구광역시 북구 3공단로 119  1층 (노원동3가),대구광역시 북구 노원동3가 197-1 ,2021-07-14
휴게음식점,지에스(GS)25경북대첨성관점,대구광역시 북구 대학로 80  경북대학교118.학생생활관 지하1층 (산격동),대구광역시 북구 산격동 1370-1 경북대학교 ,2021-07-14
일반음식점,막창시대,대구광역시 북구 칠곡중앙대로69길 3-7 (태전동),대구광역시 북구 태전동 984-10 ,2021-07-14
일반음식점,바삭치킨호프,대구광역시 북구 옥산로7길 6  1층 (노원동1가),대구광역시 북구 노원동1가 502 ,2021-07-14
휴게음식점,씨유서변파크점,대구광역시 북구 호국로39길 27  1층 (서변동),대구광역시 북구 서변동 1759 ,2021-07-14
유흥주점영업,라스베가스,대구광역시 북구 유통단지로8길 21-15 (산격동),대구광역시 북구 산격동 1657 ,2021-07-14
일반음식점,조서방최고닭,대구광역시 북구 산격로 86-1 (산격동),대구광역시 북구 산격동 1232-6 ,2021-07-14
일반음식점,탕화쿵푸마라탕칠곡점,대구광역시 북구 동암로12길 22  1층 106 107호 (동천동),대구광역시 북구 동천동 971-2 ,2021-07-14
휴게음식점,아이파크,대구광역시 북구 동천로 128 (동천동),대구광역시 북구 동천동 900-1 ,2021-07-14
일반음식점,특수부위전문점참돈,대구광역시 북구 동암로38길 19-42 (구암동),대구광역시 북구 구암동 783-2 ,2021-07-14
휴게음식점,카페욥,대구광역시 북구 경대로7길 38-1  지하1층 (대현동),대구광역시 북구 대현동 119-40 ,2021-07-14
일반음식점,석봉토스트대구과학대점,대구광역시 북구 관음중앙로 73-1  1층 (관음동),대구광역시 북구 관음동 1308-10 ,2021-07-14
일반음식점,홍도회타운,대구광역시 북구 학정로106길 13 (학정동),대구광역시 북구 학정동 928-5 ,2021-07-14
일반음식점,신주,대구광역시 북구 관음중앙로 90 (관음동),대구광역시 북구 관음동 305 ,2021-07-14
일반음식점,평화족발,대구광역시 북구 칠성시장로7길 9-3 (칠성동1가),대구광역시 북구 칠성동1가 92-8 ,2021-07-14
일반음식점,봉창이해물칼국수,대구광역시 북구 유통단지로8길 66 (산격동),대구광역시 북구 산격동 179-4 ,2021-07-14
일반음식점,둘리식당,대구광역시 북구 검단북로 188 (검단동),대구광역시 북구 검단동 1096-1 ,2021-07-14
일반음식점,돈면전설,대구광역시 북구 침산로 250  1층 (침산동),대구광역시 북구 침산동 620-3 ,2021-07-14
일반음식점,황제뒷고기,대구광역시 북구 칠곡중앙대로67길 11 (태전동),대구광역시 북구 태전동 987 ,2021-07-14
일반음식점,스탠딩오더,대구광역시 북구 산격로6길 24-1  101호 (산격동),대구광역시 북구 산격동 1400-11 101호,2021-07-14
휴게음식점,써브웨이대구침산점,대구광역시 북구 침산남로 157  1층 (침산동),대구광역시 북구 침산동 222-7 ,2021-07-14
일반음식점,옛날통닭복현점,대구광역시 북구 복현로 105 (복현동 태왕상가108호),대구광역시 북구 복현동 190-1 태왕상가108호 ,2021-07-14
일반음식점,그랑프리출장뷔페,대구광역시 북구 구암로60길 3-28  1층 (구암동),대구광역시 북구 구암동 813-1 ,2021-07-14
휴게음식점,핸썸커피,대구광역시 북구 대천로 93  1층 (동천동),대구광역시 북구 동천동 931-5 ,2021-07-14
일반음식점,호동이국밥,대구광역시 북구 학정로 421 (동천동 103호),대구광역시 북구 동천동 912-1 103호 ,2021-07-14
일반음식점,낭만놀이,대구광역시 북구 대학로23길 18-9  1층 (산격동),대구광역시 북구 산격동 1309-15 ,2021-07-14
일반음식점,동천역호프광장,대구광역시 북구 팔거천동로34길 2-12 (동천동),대구광역시 북구 동천동 928-4 ,2021-07-14
일반음식점,영광추어탕고디탕,대구광역시 북구 구암로15길 12 (읍내동),대구광역시 북구 읍내동 1126-3 ,2021-07-14
일반음식점,호식이두마리치킨(읍내점),대구광역시 북구 팔거천서로35길 9-3 (읍내동),대구광역시 북구 읍내동 1355-2 ,2021-07-14
일반음식점,의성식당,대구광역시 북구 관음동로 133 (관음동),대구광역시 북구 관음동 1284-9 ,2021-07-14
유흥주점영업,에스비에스(SBS),대구광역시 북구 구암로15길 9 (읍내동 (5층)),대구광역시 북구 읍내동 1343-7 (5층) ,2021-07-14
일반음식점,남다른대구막창대구학정,대구광역시 북구 학정로 522-1  1층 (학정동),대구광역시 북구 학정동 941-5 ,2021-07-14
일반음식점,김앤강치킨킹,대구광역시 북구 대학로17길 15 (산격동),대구광역시 북구 산격동 1314-7 ,2021-07-14
일반음식점,은화수식당대구본점,대구광역시 북구 대동로6길 38 (산격동),대구광역시 북구 산격동 1313-67 ,2021-07-14
일반음식점,제주생고기식당,대구광역시 북구 서변로 43  1층 (서변동),대구광역시 북구 서변동 1756-12 ,2021-07-14
일반음식점,풍미식당,대구광역시 북구 고성로 142  1층 (고성동2가),대구광역시 북구 고성동2가 113-2 ,2021-07-14
유흥주점영업,컨벤션라이브,대구광역시 북구 유통단지로8길 86 (산격동),대구광역시 북구 산격동 1682 ,2021-07-14
제과점영업,히즈베이커리&카페,대구광역시 북구 칠곡중앙대로 298  1층 (태전동),대구광역시 북구 태전동 422-19 ,2021-07-14
휴게음식점,그린타임피시방,대구광역시 북구 침산로 162-6  2층 (침산동),대구광역시 북구 침산동 295-17 ,2021-07-14
휴게음식점,미니스톱대구산격양우점,대구광역시 북구 동북로 131  105동 101호 (산격동  양우내안애아파트),대구광역시 북구 산격동 1838 양우내안애아파트 ,2021-07-14
일반음식점,대구만두,대구광역시 북구 칠곡중앙대로 471  1층 (관음동),대구광역시 북구 관음동 1386-7 ,2021-07-14
휴게음식점,반짝반짝빛나는,대구광역시 북구 대학로23길 12-1  1  2층 (산격동),대구광역시 북구 산격동 1308-4 ,2021-07-14
일반음식점,에디슨치킨,대구광역시 북구 동암로38길 9-2 (구암동),대구광역시 북구 구암동 780-12 ,2021-07-14
일반음식점,혜성중화요리,대구광역시 북구 서변로 111 (서변동),대구광역시 북구 서변동 1732-8 ,2021-07-14
일반음식점,이화수전통육개장복현점,대구광역시 북구 동북로 289 (복현동 외1필지),대구광역시 북구 복현동 338-8 외1필지 ,2021-07-14
일반음식점,나래궁,대구광역시 북구 침산남로7길 3 (노원동1가),대구광역시 북구 노원동1가 180-7 ,2021-07-14
휴게음식점,올라케이크(hola-cake),대구광역시 북구 성북로5길 12-73  1층 (침산동),대구광역시 북구 침산동 514-18 ,2021-07-14
휴게음식점,유엠유엠베이커리,대구광역시 북구 대현로19길 66  1층 (대현동),대구광역시 북구 대현동 21-16 ,2021-07-14
