모영종비뇨기과의원,영업중,"대구광역시 북구 검단로 3, (산격동)",대구광역시 북구 산격2동 492-47/복현오거리 롯데리아옆,35.8979524,128.6147717,09:30~19:00,09:30~19:00,09:30~19:00,09:30~19:00,09:30~19:00,09:30~17:00,,,,053-381-7200,2021-07-19
미소지앤의원,영업중,대구광역시 북구 동북로 172 (산격동),대구광역시 북구 산격동 1260-9,35.89887128,128.6113714,10:00~18:30,10:00~18:30,10:00~18:30,10:00~18:30,10:00~18:30,,,,,053-381-3334,2021-07-19
미즈슬림의원,영업중,"대구광역시 북구 동북로 162, 2층 (산격동)",,35.89923711,128.6103676,10:00~19:00,10:00~19:00,10:00~19:00,14:00~20:00,10:00~20:00,10:00~14:00,,,,053-954-0129,2021-07-19
미즈웰산부인과의원,영업중,"대구광역시 북구 칠곡중앙대로 411, 2층 (태전동, 우영펠리스)",,35.93252745,128.5479964,09:30~18:00,09:30~19:30,09:30~13:00,09:30~18:00,09:30~18:00,09:30~13:00,,,,053-322-7589,2021-07-19
미즈피부과의원,영업중,"대구광역시 북구 침산남로 154, 3층 (침산동, 메이저타운)",,35.88777702,128.5923486,09:30~19:00,09:30~19:30,09:30~19:00,09:30~19:00,09:30~20:00,09:30~16:00,,,,053-341-8275,2021-07-19
바른속내과의원,영업중,"대구광역시 북구 동북로 291, 401호 (복현동)",,35.89278121,128.622162,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~14:00,,,,053-941-0088,2021-07-19
바른정신건강의학과의원,영업중,"대구광역시 북구 동북로 168, 5층 (산격동)",,35.89905046,128.6108467,09:00~18:00,09:00~18:00,14:00~19:00,09:00~18:00,09:00~18:00,09:30~14:00,,,,053-955-7512,2021-07-19
박내과의원,영업중,"대구광역시 북구 팔달로 163, 가동 1층 (노원동3가)",,35.88907997,128.5678411,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~17:00,09:00~13:00,09:00~14:00,"1,2,3,4,5",053-341-7523,2021-07-19
박순재정신건강의학과의원,영업중,"대구광역시 북구 학정로 429, 302호 (동천동, 로데오프라자)",,35.94308994,128.5632026,09:30~18:30,09:30~18:30,09:30~18:30,09:30~18:30,09:30~18:30,09:30~13:30,,,,053-311-0075,2021-07-19
박시화내과의원,영업중,"대구광역시 북구 칠성시장로7길 36, (칠성동1가)",대구광역시 북구 칠성1가 180-3/칠성시장->문구골목,35.87586667,128.6020694,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~13:00,,,,053-427-1890,2021-07-19
박이비인후과의원,영업중,"대구광역시 북구 대천로 93, (동천동)",대구광역시 북구 동천동 931-5호/동천동보건지소 옆,35.93706451,128.5594938,09:00~18:30,09:00~18:30,14:00~18:30,09:00~18:30,09:00~18:30,08:30~13:00,,,,053-325-7577,2021-07-19
배비뇨기과의원,영업중,대구광역시 북구 동북로 146,대구광역시 북구 산격동 1207-43/북대구농협->침산교,35.90016009,128.6088181,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~13:00,,,,053-957-4576,2021-07-19
법무부대구소년원부속의원,영업중,대구광역시 북구 칠곡중앙대로99길 12 (읍내동),,35.94165007,128.549154,09:00~17:00,,,,,,,,,053-260-7200,2021-07-19
벗이비인후과의원,영업중,"대구광역시 북구 구암로 153, 동천빌딩 1층 (동천동)",,35.93194535,128.5575152,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~14:30,,09:00~13:00,,053-321-6300,2021-07-19
베드로신경외과의원,영업중,대구광역시 북구 팔달로 155 (노원동3가),대구광역시 북구 노원동3가 764-8,35.88922858,128.566994,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~13:00,,,,053-351-8282,2021-07-19
별소아청소년과의원,영업중,대구광역시 북구 동북로 345,,35.8909142,128.626248,09:20~18:15,09:20~18:15,09:20~18:15,09:20~18:15,09:20~18:15,09:20~14:00,,,,053-958-6676,2021-07-19
복현안심의원,영업중,대구광역시 북구 동북로 290,대구광역시 북구 복현동 337-9 3층,35.89226408,128.6215801,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~15:00,,,,053-955-8200,2021-07-19
복현연합내과의원,영업중,"대구광역시 북구 공항로 7, 2층,5층 (복현동)",대구광역시 북구 복현동 200-1/복현오거리->공항교,35.89758294,128.6155749,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~16:00,,09:00~13:00,,053-943-9380,2021-07-19
복현피부과의원,영업중,대구광역시 북구 동북로 288,대구광역시 북구 복현동 479-3/축협사거리(대구은행 건너편),35.89250815,128.6213901,09:50~18:00,09:50~18:00,09:50~18:00,09:50~18:00,09:50~18:00,09:50~12:30,,09:50~12:30,,053-953-5114,2021-07-19
부강정형외과의원,영업중,대구광역시 북구 칠곡중앙대로 573 (읍내동),,35.94690026,128.5509581,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~15:00,,09:00~13:00,,053-326-7557,2021-07-19
부부연합속내과의원,영업중,"대구광역시 북구 중앙대로 506, 2,3층 (칠성동2가, 미성빌딩)",,35.87806617,128.5954843,08:30~17:30,08:30~17:30,08:30~17:30,08:30~17:30,08:30~17:30,08:30~14:00,,,,053-425-5959,2021-07-19
북대구의원,영업중,"대구광역시 북구 칠곡중앙대로 205, (태전동)",대구광역시 북구 태전동 789-5/대구병원 맞은편,35.91449005,128.5482154,09:30~18:00,09:30~18:00,09:30~18:00,09:30~18:00,09:30~18:00,09:30~13:00,,,,053-311-1319,2021-07-19
산격마취통증의학과의원,영업중,대구광역시 북구 동북로 172,대구광역시 북구 산격동 1260-9(4층),35.89891506,128.6113491,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~13:00,,,,053-959-5139,2021-07-19
산격수정형외과의원,영업중,대구광역시 북구 동북로 146 (산격동),,35.90013333,128.6087083,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~13:00,,09:00~13:00,,053-952-7582,2021-07-19
산격연합의원,영업중,대구광역시 북구 산격로 48 (산격동),대구광역시 북구 산격동 1410-41,35.89481695,128.6054053,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~14:00,,09:00~13:00,,053-942-0075,2021-07-19
삼성바른내과의원,영업중,"대구광역시 북구 학정로 427, 2층 일부층 (동천동)",,35.9427587,128.5631739,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~16:00,,,,053-312-7557,2021-07-19
삼성제통마취통증의학과의원,영업중,"대구광역시 북구 팔달로 169, 2층 (노원동3가)",,35.8889152,128.5686357,09:00~20:00,09:00~19:00,09:00~20:30,09:00~19:00,09:00~19:00,09:00~17:00,,09:00~13:00,,053-352-7582,2021-07-19
상쾌한이비인후과의원,영업중,"대구광역시 북구 내곡로 38, 302호 (사수동)",,35.89898903,128.5098986,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~15:00,,09:00~13:00,,053-325-2238,2021-07-19
새강북연합정형외과의원,영업중,"대구광역시 북구 학정로 419, 1층2층6층일부,7층 층호 (동천동)",,35.94210788,128.5630675,09:00~20:00,09:00~20:00,09:00~20:00,09:00~20:00,09:00~20:00,09:00~17:00,09:00~13:00,09:00~13:00,"1,2,3,4,5",053-324-7575,2021-07-19
새길정형외과의원,영업중,"대구광역시 북구 팔거천동로 223, 102,201,501호 (동천동, 수정빌딩)",,35.94398023,128.5579375,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~15:00,,,,053-313-1199,2021-07-19
새동산산부인과의원,영업중,"대구광역시 북구 칠곡중앙대로 407, 2~5층 (태전동)",,35.93204401,128.5480355,09:00~19:00,09:00~18:00,09:00~18:00,09:00~19:00,09:00~18:00,09:00~12:00,,,,053-324-1616,2021-07-19
새별소아청소년과의원,영업중,"대구광역시 북구 침산로 168, 5층 505호 (침산동)",,35.89119195,128.5906119,09:00~19:00,09:00~19:00,09:00~13:00,09:00~19:00,09:00~19:00,,09:00~13:00,,"1,2,3,4,5",053-710-7975,2021-07-19
새빛안과의원,영업중,대구광역시 북구 칠곡중앙대로 411,대구광역시 북구 태전동 940,35.93252392,128.5479961,09:00~18:20,09:00~18:20,09:00~18:20,09:00~18:20,09:00~18:20,09:00~13:00,,,,053-322-1901,2021-07-19
새소망내과의원,영업중,"대구광역시 북구 공항로 10, 1층, 지하층일부 (복현동)",대구광역시 북구 복현2동 200-4/건양아파트 건너편(복현오거리),35.89761667,128.616275,08:00~19:00,08:00~19:00,08:00~19:00,08:00~19:00,08:00~19:00,08:00~16:00,,,,053-943-0675,2021-07-19
서변산부인과의원,영업중,대구광역시 북구 호국로 219 (서변동),대구광역시 북구 서변동 1786/서변온천 2층,35.92117635,128.5988919,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~13:01,,09:00~13:00,,053-951-5800,2021-07-19
서울바른마취통증의학과의원,영업중,"대구광역시 북구 학정로 427, 3층 (동천동)",,35.94276963,128.5631653,09:00~19:00,09:00~21:00,09:00~19:00,09:00~21:00,09:00~19:00,09:00~15:00,,,,053-313-7582,2021-07-19
서울성모의원,영업중,"대구광역시 북구 서변로 97, 1층 (서변동)",,35.92457779,128.5965495,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~13:00,,,,053-939-7577,2021-07-19
서울연합마취통증의학과의원,영업중,대구광역시 북구 학정로 435 (동천동),대구광역시 북구 동천동 896-3,35.94353398,128.5631665,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~13:00,,,,053-322-8275,2021-07-19
서정소아과의원,영업중,"대구광역시 북구 학정동로 10, 204,205호 (국우동,주공그린빌6단지상가)",대구광역시 북구 국우동 1080 /학남초등학교(주공그린빌6단지상가),35.94403798,128.5670689,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~13:00,,,,053-326-4030,2021-07-19
서현지소아청소년과의원,영업중,대구광역시 북구 대현남로 42 (대현동),,35.88174337,128.6077744,09:00~18:30,09:00~18:30,09:00~13:00,09:00~18:30,09:00~18:30,09:00~13:00,,,,053-958-0119,2021-07-19
서혜상내과의원,영업중,"대구광역시 북구 연암로22길 1, (산격동)",대구광역시 북구 산격1동 845/성북교->산격주공,35.89423586,128.594426,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~13:00,,,,053-959-8500,2021-07-19
선내과의원,영업중,대구광역시 북구 학정로 436,대구광역시 북구 구암동 765-3,35.94345003,128.564078,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~13:00,,,,053-323-1188,2021-07-19
선우속시원내과의원,영업중,"대구광역시 북구 칠곡중앙대로 393, 3층 (태전동)",,35.93089873,128.5476808,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~13:00,,08:30~13:00,,053-322-0313,2021-07-19
섬기는내과의원,영업중,대구광역시 북구 호국로 215,대구광역시 북구 서변동 1787/대성골든프라자2차,35.92083579,128.5988138,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~13:00,,,,053-952-7585,2021-07-19
성모연합의원,영업중,"대구광역시 북구 관음중앙로 143, 1층 (읍내동)",,35.9452866,128.5480724,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~14:00,,,,053-311-8896,2021-07-19
성모이비인후과의원,영업중,대구광역시 북구 학정로 416,대구광역시 북구 구암동 769-3/보석사우나 2층,35.94175933,128.5638142,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~14:00,,,,053-326-7171,2021-07-19
성북우리들의원,영업중,"대구광역시 북구 연암로 100, 1,2층 (산격동)",,35.89350418,128.5943573,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~12:30,,09:00~12:30,,053-941-8275,2021-07-19
성신연합의원,영업중,대구광역시 북구 연암로 190 (산격동),,35.90141285,128.596505,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~14:00,,08:30~14:00,,053-943-0351,2021-07-19
성심연합의원,영업중,대구광역시 북구 동북로 260 (복현동),,35.89420411,128.618955,09:30~18:00,09:30~18:00,09:30~18:00,14:00~18:00,09:30~18:00,09:30~13:00,,,,053-956-8227,2021-07-19
성지가정의학과의원,영업중,대구광역시 북구 산격로8길 1 (산격동),,35.89372519,128.6053744,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~13:00,,,,053-952-0848,2021-07-19
속시원내과 방사선과의원,영업중,대구광역시 북구 동북로 172 (산격동),대구광역시 북구 산격3동 1260-9/복현오거리->산격시장,35.89884737,128.6114075,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~13:00,,,,053-959-9001,2021-07-19
손석수이비인후과의원,영업중,"대구광역시 북구 동북로 168, (산격동)",대구광역시 북구 산격3동 1260-7/산격대우APT 맞은편,35.89903375,128.6110159,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~12:30,,,,053-953-5434,2021-07-19
송병주안과의원,영업중,"대구광역시 북구 팔달로 155, (노원동3가)",대구광역시 북구 노원동3가 764-8/팔달시장->만평로타리,35.88918105,128.5669992,09:30~17:40,09:30~17:40,09:30~17:40,09:30~17:40,09:30~17:40,09:30~12:30,,,,053-352-7500,2021-07-19
수이비성형외과의원,영업중,대구광역시 북구 칠곡중앙대로 435,,35.93463926,128.5483165,10:00~19:00,10:00~19:00,10:00~19:00,10:00~19:00,10:00~19:00,10:00~16:00,,,,053-321-1400,2021-07-19
시티여성의원,영업중,대구광역시 북구 침산남로 153,대구광역시 북구 침산동 265-8,35.88817918,128.5925364,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~15:00,,,,053-341-8899,2021-07-19
신내과의원,영업중,"대구광역시 북구 칠곡중앙대로 457, 2층 (관음동)",,35.9365946,128.5487406,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~15:00,,09:00~13:00,,053-313-8575,2021-07-19
신세계연합의원,영업중,"대구광역시 북구 동북로 156, 1, 8층 (산격동)",,35.89960072,128.6096751,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~15:00,,,,053-944-7575,2021-07-19
신세계의원,영업중,"대구광역시 북구 학남로3길 41, 2층 (학정동)",,35.9523864,128.5676143,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~15:00,,,,053-326-8278,2021-07-19
신수현소아청소년과의원,영업중,대구광역시 북구 구암로 137,대구광역시 북구 동천동 878-1/대구은행 맞은편,35.9320722,128.5558985,09:00~18:30,09:00~19:00,09:00~18:30,09:00~19:00,09:00~18:30,09:00~12:30,,,,053-323-2477,2021-07-19
아주연합정형외과의원,영업중,"대구광역시 북구 동북로 277, 1~4층 (복현동)",,35.89346111,128.6207306,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~12:00,,,,053-959-0331,2021-07-19
안영안과의원,영업중,대구광역시 북구 동북로 172,대구광역시 북구 산격3동 1260-9/산격대우APT 맞은편,35.89890874,128.6112825,09:30~18:00,09:30~18:00,09:30~18:00,09:30~12:00,09:30~18:00,09:30~13:00,,,,053-959-7575,2021-07-19
안영호소아과의원,영업중,대구광역시 북구 대천로 91,대구광역시 북구 동천동 931-4(2층)/센트럴파크~화성3차아파트,35.93716525,128.5592471,09:00~18:30,09:00~18:30,13:00~20:30,09:00~18:30,09:00~18:30,09:00~14:00,,,,053-326-7501,2021-07-19
앤유의원,영업중,"대구광역시 북구 옥산로 95, 화인탑펠리스 501~503호 (칠성동2가)",,35.88463221,128.5859361,10:00~19:00,10:00~19:00,10:00~19:00,10:00~19:00,10:00~19:00,10:00~16:00,,,,053-721-7874,2021-07-19
에스비뇨기과의원,영업중,"대구광역시 북구 학정로 416, 203호 (구암동)",대구광역시 북구 구암동 769-3/칠곡3지구 보석사우나 2층,35.94178567,128.5637798,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~16:00,,09:00~13:00,,053-325-0075,2021-07-19
에이연합정형외과의원,영업중,대구광역시 북구 연암로 135-2,,35.89677591,128.5949899,09:00~19:30,09:00~19:00,09:00~19:30,09:00~19:30,09:00~19:30,09:00~13:00,,09:00~13:00,,053-944-0119,2021-07-19
연세고운의원,영업중,"대구광역시 북구 내곡로 34, 301호 (사수동)",,35.89864723,128.5098478,09:30~19:00,09:30~21:00,09:30~19:00,09:30~21:00,09:30~19:00,09:30~14:00,,,,053-324-1103,2021-07-19
연세연합의원,영업중,대구광역시 북구 연암로 170 (산격동),대구광역시 북구 산격동 748-10,35.89956499,128.5964103,08:30~18:50,08:30~18:50,08:30~18:50,08:30~18:50,08:30~18:50,08:30~16:00,,08:30~12:30,,053-941-1151,2021-07-19
열린이비인후과의원,영업중,대구광역시 북구 호국로 219,대구광역시 북구 서변동 1786 대성빌딩 2층/롯데리아 2층,35.92137614,128.5988379,09:30~18:30,09:30~18:30,09:30~18:30,09:30~18:30,09:30~18:30,09:30~12:30,,,,053-951-8275,2021-07-19
영남속시원내과의원,영업중,대구광역시 북구 침산로 128,대구광역시 북구 침산2동 248-5/침산네거리,35.88764838,128.5917905,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~13:00,,,,053-355-3575,2021-07-19
영대연합안과의원,영업중,"대구광역시 북구 침산남로 154, 6층 (침산동)",대구광역시 북구 침산2동265-11 신한은행 침산동지점 6층,35.88784255,128.5923001,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~14:00,,,,053-356-1030,2021-07-19
영이비인후과의원,영업중,대구광역시 북구 복현로 71,,35.89882686,128.6221923,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~16:00,,09:00~13:00,,053-956-2323,2021-07-19
예사랑소아청소년과의원,영업중,"대구광역시 북구 동변로 24, 222/201 (동변동,유니버시아드선수촌2단지)",대구광역시 북구 동변동 682/유니버시아드선수촌 입구,35.91654843,128.6026527,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~13:30,,,,053-954-8275,2021-07-19
예스연합비뇨기과의원,영업중,"대구광역시 북구 동북로 160, 6층 (산격동)",,35.89928718,128.6102092,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~14:00,,09:00~13:00,,053-941-7766,2021-07-19
예원소아청소년과의원,영업중,"대구광역시 북구 대현남로6길 29, 2층 (대현동)",,35.88015765,128.6101407,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~13:00,,,,053-953-0405,2021-07-19
예일연합의원,영업중,"대구광역시 북구 호국로 219, 205호 (서변동, 대성골든프라자)",대구광역시 북구 서변동 1786 대성골든플라자2층/서변온천부근,35.92135089,128.5989131,09:30~18:00,09:30~18:00,09:30~18:00,09:30~18:00,09:30~18:00,09:30~13:00,,,,053-943-8003,2021-07-19
오내과의원,영업중,대구광역시 북구 노원로 20,대구광역시 북구 노원3가 728/만평로타리 맞은편,35.89109358,128.5652234,09:00~19:30,09:00~19:30,09:00~19:30,09:00~19:30,09:00~19:30,09:00~17:00,,09:00~13:00,,053-341-7575,2021-07-19
오즈소아청소년과의원,영업중,"대구광역시 북구 동북로 163, 201동 211호 (산격동,격대우아파트상가 )",대구광역시 북구 산격2동 500-1(산격대우@상가),35.89948292,128.6112542,09:00~18:00,09:00~18:00,09:00~18:00,09:00~13:00,09:00~18:00,09:00~14:00,,,,053-242-7575,2021-07-19
오케이연합정형외과의원,영업중,"대구광역시 북구 칠곡중앙대로 435, 1,4층 (관음동)",,35.93463926,128.5483165,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~15:20,,,,053-217-0911,2021-07-19
우리내과의원,영업중,"대구광역시 북구 칠성로 75, 1층 (칠성동2가)",대구광역시 북구 칠성2가 373-15/경명여고인근(광명맨션 옆),35.87918602,128.5975369,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~12:30,,09:00~12:30,,053-425-8209,2021-07-19
우리아이소아청소년과의원,영업중,"대구광역시 북구 호국로43길 25, 2층일부 (서변동)",대구광역시 북구 서변동 1751-17번지(2층)/무태동사무소 맞은편,35.92101149,128.5963848,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~13:00,,,,053-955-7582,2021-07-19
우리연합내과의원,영업중,"대구광역시 북구 내곡로 38, 2층 201호,202호 (사수동)",,35.89898903,128.5098986,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~14:00,,09:00~13:00,,053-322-1166,2021-07-19
원마취통증의학과의원,영업중,"대구광역시 북구 침산로 124, 4층 (침산동)",,35.88729112,128.591752,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~13:00,,,,053-269-7575,2021-07-19
윤내과의원,영업중,대구광역시 북구 태전로 3 (태전동),,35.92071054,128.5458561,09:00~18:30,09:00~18:30,09:00~16:00,09:00~18:30,09:00~18:30,09:00~13:00,,,,053-311-9009,2021-07-19
윤영팔안과의원,영업중,대구광역시 북구 칠곡중앙대로 389,대구광역시 북구 칠곡중앙대로 389 (태전동),35.93047253,128.5477478,09:30~18:20,09:30~18:20,09:30~18:20,09:30~18:20,09:30~18:20,09:30~12:30,,,,053-321-3880,2021-07-19
윤정수연합내과의원,영업중,"대구광역시 북구 팔거천동로 223, 2층,3층 (동천동, 수정빌딩)",대구광역시 북구 동천동 951-2 수정빌딩2층/칠곡홈플러스뒤 통계청옆,35.94398064,128.5579181,09:00~18:00,09:00~18:00,09:00~18:00,09:00~12:30,09:00~18:00,09:00~12:00,,,,053-326-0006,2021-07-19
이명수정형외과의원,영업중,"대구광역시 북구 학정로106길 10, 1,4층 (학정동)",,35.95175477,128.5665734,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~13:00,,,,053-325-7187,2021-07-19
이병찬산부인과의원,영업중,대구광역시 북구 팔달로 157,대구광역시 북구 노원3가 765-8/팔달시장->만평네거리,35.88911179,128.5673815,09:30~17:30,09:30~17:30,09:30~17:30,09:30~17:30,09:30~17:30,09:30~12:30,,09:30~12:30,,053-353-3322,2021-07-19
이상재정형외과의원,영업중,대구광역시 북구 대천로 87 (동천동),,35.93717414,128.5588395,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~13:30,,,,053-311-7575,2021-07-19
이성형이비인후과의원,영업중,"대구광역시 북구 칠곡중앙대로 396, (태전동)",대구광역시 북구 태전동 995-8/칠곡지하도 인근,35.931,128.5484222,09:20~18:30,09:20~18:30,09:20~18:30,09:20~18:30,09:20~18:30,09:20~12:30,,09:20~12:30,,053-322-7705,2021-07-19
이순자소아청소년과의원,영업중,"대구광역시 북구 한강로6길 14-1, 2층 (사수동)",,35.89608834,128.5149691,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~13:00,,,,053-323-7275,2021-07-19
이승철내과의원,영업중,"대구광역시 북구 동북로 162, 4층, 5층 (산격동)","대구광역시 북구 산격동 1260-3 4층, 5층 (산격동)",35.89925604,128.6103813,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,07:30~15:00,,,,053-959-3337,2021-07-19
이승표내과의원,영업중,"대구광역시 북구 대현로 99, (대현동)",대구광역시 북구 대현1동 155-7/대현119안전센터 인근,35.88256457,128.6098728,09:00~17:30,09:00~17:30,09:00~17:30,09:00~17:30,09:00~17:30,09:00~12:30,,,,053-952-3324,2021-07-19
이원기연합내과의원,영업중,대구광역시 북구 구암로 135,대구광역시 북구 동천동 878/칠곡2지구 대구은행 맞은편,35.93204613,128.5556853,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~13:00,,,,053-324-3535,2021-07-19
이재봉신경과의원,영업중,대구광역시 북구 침산로 128 (침산동),대구광역시 북구 침산동 248-5,35.88742865,128.5920519,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,09:00~14:00,,,,053-353-0007,2021-07-19
이재춘내과의원,영업중,대구광역시 북구 칠곡중앙대로 497,대구광역시 북구 관음동 1383-5 2층/동아백화점강북점->안동,35.94002139,128.5496714,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:00,,,,053-322-7682,2021-07-19
이정재이비인후과의원,영업중,"대구광역시 북구 구암로 136, 2층 (구암동)",대구광역시 북구 구암동 649 / 대구은행구암지점 - 10m,35.93159979,128.5556366,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~14:30,,09:00~13:00,,053-325-0566,2021-07-19
이종현내과의원,영업중,대구광역시 북구 경진로1길 42,대구광역시 북구 복현1동 424-4/복현소방서 건너 골목안,35.89491877,128.6171688,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~18:30,09:00~13:00,,09:00~13:00,,053-955-8275,2021-07-19
이춘희산부인과의원,영업중,대구광역시 북구 동암로 2,대구광역시 북구 읍내동 519-2,35.94677898,128.5519753,09:30~18:00,09:30~18:00,09:30~18:00,09:30~19:30,09:30~18:00,09:30~13:00,,,,053-324-7686,2021-07-19
이택세소아과의원,영업중,대구광역시 북구 호암로 20,대구광역시 북구 칠성2가 127/성광우방타운,35.88202646,128.5933346,09:30~18:30,09:30~18:30,09:30~18:30,09:30~18:30,09:30~18:30,09:30~13:00,,09:30~13:00,,053-357-2791,2021-07-19
이편한속내과의원,영업중,"대구광역시 북구 팔달로 149, 3층 (노원동3가)",,35.88936874,128.5664293,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~15:30,,09:00~13:00,,053-355-7577,2021-07-19
인성신경과의원,영업중,대구광역시 북구 칠곡중앙대로 537 (읍내동),,35.94363943,128.5505797,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~13:00,,09:00~13:00,,053-323-0018,2021-07-19
인재의원,영업중,"대구광역시 북구 동북로 144, (산격동)",대구광역시 북구 산격4동1207-27/대구아파트 앞,35.90044722,128.608525,08:00~19:00,08:00~19:00,08:00~19:00,08:00~19:00,08:00~19:00,08:00~18:00,,08:00~17:00,,053-942-3009,2021-07-19
임연수소아과의원,영업중,대구광역시 북구 구암로 142,대구광역시 북구 구암동 649-3/농업기반공사 인근,35.93151631,128.5562377,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~14:00,,09:00~13:00,,053-326-2040,2021-07-19
장시원속시원내과의원,영업중,"대구광역시 북구 구암로 17, 209호 (관음동, 한양수정아파트 )",,35.93411327,128.5435329,09:00~19:00,09:00~20:00,09:00~19:00,09:00~19:00,09:00~19:00,09:00~14:00,,09:00~13:00,,053-323-6696,2021-07-19
장영식가정의학과의원,영업중,대구광역시 북구 호암로 30,대구광역시 북구 칠성2가 378-26(2층)/칠성동삼성아파트 입구,35.88233694,128.5938413,09:00~19:00,09:00~19:00,09:00~13:00,09:00~19:00,09:00~19:00,09:00~13:00,,09:00~13:00,,053-341-7588,2021-07-19
