대구 북구 팔달동 13-5,128.5415476,35.8970380
대구 북구 고성동3가 143,128.5826776,35.8824546
대구 북구 복현동 28,128.6299949,35.8915360
대구 북구 칠성동2가 378-27,128.5934139,35.8817214
대구 북구 사수동 982,128.5108109,35.8991355
대구 북구 칠성동2가,128.596325,35.880515
대구 북구 칠성동2가 361-1,128.5961128,35.8808672
대구 북구 칠성동2가 302-139,128.5920985,35.8772793
대구 북구 관음동 59,128.5408628,35.9543255
대구 북구 읍내동 39,128.5418900,35.9689491
대구 북구 노원동3가 171,128.5721017,35.8980768
대구 북구 관음동 1231,128.5429544,35.9444607
대구 북구 태전동 454,128.5509747,35.9188402
대구 북구 학정동 917-1,128.5563631,35.9484244
대구 북구 산격동 1628,128.6086569,35.9066285
대구 북구 산격동 50,128.6105968,35.9112952
대구 북구 노원동3가 783-3,128.5688402,35.8892139
대구 북구 동변동 494,128.6028223,35.9213638
대구 북구 침산동 31,128.6001329,35.8859606
대구 북구 읍내동 26,128.5415608,35.9725363
대구 북구 국우동 1120,128.5779973,35.9470414
대구 북구 읍내동 1330,128.5493845,35.9378107
대구 북구 칠성동1가,128.605012,35.875665
대구 북구 태전동,128.5431895,35.9240581
대구 북구 구암동 833-1,128.5642521,35.9426165
대구 북구 노원동2가 341,128.5699977,35.8899678
대구 북구 침산동 18-4,128.5996401,35.8870640
대구 북구 칠성동2가 302-93,128.5925378,35.8774439
대구 북구 동천동 963-3,128.5625046,35.9375608
대구 북구 관음동 99,128.5390333,35.9500921
대구 북구 복현동 15,128.6217546,35.9059050
대구 북구 산격동,128.5969732,35.9003822
대구 북구 동변동 680,128.6009585,35.9188352
대구 북구 침산동 23,128.5991420,35.8880013
대구 북구 고성동3가 2-1,128.5855039,35.8821181
대구 북구 읍내동,128.5505356,35.9459392
대구 북구 국우동 1125,128.5735065,35.9441106
대구 북구 팔거천동로 79,128.5545507,35.9314777
대구 북구 동천로 33,128.5578130,35.9346394
대구 북구 서변동 1793,128.5976001,35.9200137
대구 북구 노원동3가 728,128.5652375,35.8910541
대구 북구 동천동 954-4,128.5572655,35.9431087
대구 북구 동천동 965-1,128.5576386,35.9355359
대구 북구 팔거천동로 147,128.5566388,35.9377067
대구 북구 산격동 1641,128.6091196,35.9044667
대구 북구 서변동 50,128.6097292,35.9411224
대구 북구 동천동 959-1,128.5585713,35.9455198
대구 북구 침산동 1663-354,128.5944753,35.8890835
대구 북구 동변동 162,128.6045336,35.9283584
대구 북구 칠성동1가 1,128.6014381,35.8748685
대구 북구 태전동 1,128.5320958,35.9284999
대구 북구 노원동3가 851-1,128.5685755,35.8896845
대구 북구 칠성동2가 302-139,128.5920985,35.8772793
대구 북구 동변동 699,128.6062613,35.9174940
대구 북구 산격동 1711,128.6157648,35.9090991
대구 북구 동천동 972,128.5556387,35.9442175
대구 북구 관음동,128.5472493,35.9442595
대구 북구 태전동 1196,128.5509667,35.9213771
대구 북구 검단로 97,128.6181611,35.9063188
대구 북구 매천동 693,128.5425583,35.9080937
대구 북구 서변동 35,128.6064850,35.9385706
대구 북구 노원로 179,128.5797535,35.8999179
대구 북구 고성동2가,128.582875,35.8803654
대구 북구 서변동 산 30-1,128.5926971,35.9142179
대구 북구 노원동3가 1003-4,128.5686383,35.8922033
대구 북구 산격동 7,128.6074592,35.9143551
대구 북구 산격동 1835,128.6166464,35.9045152
대구 북구 팔달동 117-5,128.5472355,35.8980359
대구 북구 복현동 37,128.6201503,35.9044823
대구 북구 읍내동 1365,128.5546169,35.9344837
대구 북구 팔달동 186-24,128.5452081,35.8970368
대구 북구 노원동3가 105,128.5728444,35.8975749
대구 북구 관음동 141,128.5427543,35.9459541
대구 북구 산격동 1382-3,128.6030985,35.8890207
대구 북구 노원동2가 338,128.5702458,35.8904566
대구 북구 동천동 960-1,128.5569574,35.9424110
대구 북구 동천로 129-16,128.5591531,35.9435502
대구 북구 관음동 1385,128.5482326,35.9386272
대구 북구 서변동 1747,128.5953439,35.9215437
대구 북구 동천로 123,128.5605204,35.9425530
대구 북구 칠성동2가 88-5,128.5848065,35.8847832
대구 북구 산격동 1664,128.6091415,35.9053828
대구 북구 산격동 1,128.6074475,35.9149569
대구 북구 산격동 1422-25,128.6050800,35.8958431
대구 북구 산격동 478-25,128.6133218,35.9029448
대구 북구 관음동,128.5472493,35.9442595
대구 북구 태전동 17-3,128.5342481,35.9336783
대구 북구 동천동,128.5580729,35.9372162
대구 북구 관음동,128.5472493,35.9442595
대구 북구 검단동 60,128.6306162,35.9223874
대구 북구 사수동 953,128.5145581,35.8960762
대구 북구 팔거천동로 104,128.5570127,35.9334315
대구 북구 노원동3가 892-1,128.5679410,35.8922279
대구 북구 서변동 산 34-3,128.5962566,35.9146069
대구 북구 대현로20길 30,128.6090909,35.8810786
대구 북구 연경동,128.6126,35.9606
대구 북구 읍내동 1330,128.5493845,35.9378107
대구 북구 노원동3가 1022,128.5701674,35.8920765
대구 북구 복현동 50,128.6219743,35.9040366
대구 북구 침산동 6,128.5980373,35.8852937
대구 북구 산격동 687,128.5990871,35.9046342
대구 북구 구암동 65,128.5670901,35.9310466
대구 북구 동호동 388,128.5558404,35.9640617
대구 북구 동천동 899-1,128.5612222,35.9436416
대구 북구 복현동 17,128.6215318,35.9055497
대구 북구 서변동 1795,128.5978175,35.9178283
대구 북구 침산동 279-8,128.5910859,35.8901028
대구 북구 태전동 209-20,128.5416076,35.9222682
대구 북구 동암로37길 3-15,128.5702256,35.9436206
대구 북구 읍내동 1343-6,128.5490363,35.9330126
대구 북구 침산동 94,128.5998570,35.8843381
대구 북구 태전1동 칠곡시외버스하,128.5320958,35.9284999
대구 북구 산격동 60,128.6097352,35.9106658
대구 북구 읍내동 1234-159,128.5571995,35.9405595
대구 북구 태전동 1104,128.5461939,35.9129662
대구 북구 태전동 산 45-3,128.5407703,35.9201046
대구 북구 동천동 952-3,128.5577550,35.9429907
대구 북구 태전동,128.5431895,35.9240581
대구 북구 서변동 1795,128.5978175,35.9178283
대구 북구 태전동 991,128.5478642,35.9291507
대구 북구 태전동 41,128.5362211,35.9307551
대구 북구 서변동 1795,128.5978175,35.9178283
대구 북구 복현동 345,128.6272260,35.8908095
대구 북구 태전동 33,128.5396023,35.9271207
대구 북구 서변동 31,128.6083936,35.9386834
대구 북구 관음동 110,128.5410620,35.9496468
대구 북구 고성동2가 1,128.5886601,35.8796710
대구 북구 태전동 987-10,128.5467785,35.9258332
대구 북구 관음동 351-9,128.5416154,35.9399916
대구 북구 동천동 954-4,128.5572655,35.9431087
대구 북구 신천동로 644,128.6055545,35.8777713
대구 북구 서변동 1684,128.5956565,35.9157696
대구 북구 팔달동,128.540475,35.8984404
대구 북구 산격동 14,128.6071462,35.9102690
대구 북구 국우동 1126,128.5767903,35.9461387
대구 북구 산격동 1319-1,128.6103124,35.8936330
대구 북구 칠성동2가 4,128.5877554,35.8854839
대구 북구 학정동 40,128.5735417,35.9524853
대구 북구 산격동 1416-44,128.6075258,35.8916559
대구 북구 동천동 906-4,128.5598211,35.9427942
